0,0,7.5004,10.001,1.6668
0,0,7.5004,10.001,3.3335
0,0,7.5004,10.001,5.0003
0,0,7.5004,10.001,6.667
0,0,10.001,0.58015,0.58015
0,0,10.001,0.58015,1.6668
0,0,10.001,0.58015,3.3335
0,0,10.001,0.58015,5.0003
0,0,10.001,0.58015,6.667
0,0,10.001,2.5001,0.58015
0,0,10.001,2.5001,1.6668
0,0,10.001,2.5001,3.3335
0,0,10.001,2.5001,5.0003
0,0,10.001,2.5001,6.667
0,0,10.001,5.0003,0.58015
0,0,10.001,5.0003,1.6668
0,0,10.001,5.0003,3.3335
0,0,10.001,5.0003,5.0003
0,0,10.001,5.0003,6.667
0,0,10.001,7.5004,0.58015
0,0,10.001,7.5004,1.6668
0,0,10.001,7.5004,3.3335
0,0,10.001,7.5004,5.0003
0,0,10.001,7.5004,6.667
0,0,10.001,10.001,0.58015
0,0,10.001,10.001,1.6668
0,0,10.001,10.001,3.3335
0,0,10.001,10.001,5.0003
0,0,10.001,10.001,6.667
0.16709,0,0.58015,0.58015,0.58015
0.16709,0,0.58015,0.58015,1.6668
0.16709,0,0.58015,0.58015,3.3335
0.16709,0,0.58015,0.58015,5.0003
0.16709,0,0.58015,0.58015,6.667
0.16709,0,0.58015,2.5001,0.58015
0.16709,0,0.58015,2.5001,1.6668
0.16709,0,0.58015,2.5001,3.3335
0.16709,0,0.58015,2.5001,5.0003
0.16709,0,0.58015,2.5001,6.667
0.16709,0,0.58015,5.0003,0.58015
0.16709,0,0.58015,5.0003,1.6668
0.16709,0,0.58015,5.0003,3.3335
0.16709,0,0.58015,5.0003,5.0003
0.16709,0,0.58015,5.0003,6.667
0.16709,0,0.58015,7.5004,0.58015
0.16709,0,0.58015,7.5004,1.6668
0.16709,0,0.58015,7.5004,3.3335
0.16709,0,0.58015,7.5004,5.0003
0.16709,0,0.58015,7.5004,6.667
0.16709,0,0.58015,10.001,0.58015
0.16709,0,0.58015,10.001,1.6668
0.16709,0,0.58015,10.001,3.3335
0.16709,0,0.58015,10.001,5.0003
0.16709,0,0.58015,10.001,6.667
0.16709,0,2.5001,0.58015,0.58015
0.16709,0,2.5001,0.58015,1.6668
0.16709,0,2.5001,0.58015,3.3335
0.16709,0,2.5001,0.58015,5.0003
0.16709,0,2.5001,0.58015,6.667
0.16709,0,2.5001,2.5001,0.58015
0.16709,0,2.5001,2.5001,1.6668
0.16709,0,2.5001,2.5001,3.3335
0.16709,0,2.5001,2.5001,5.0003
0.16709,0,2.5001,2.5001,6.667
0.16709,0,2.5001,5.0003,0.58015
0.16709,0,2.5001,5.0003,1.6668
0.16709,0,2.5001,5.0003,3.3335
0.16709,0,2.5001,5.0003,5.0003
0.16709,0,2.5001,5.0003,6.667
0.16709,0,2.5001,7.5004,0.58015
0.16709,0,2.5001,7.5004,1.6668
0.16709,0,2.5001,7.5004,3.3335
0.16709,0,2.5001,7.5004,5.0003
0.16709,0,2.5001,7.5004,6.667
0.16709,0,2.5001,10.001,0.58015
0.16709,0,2.5001,10.001,1.6668
0.16709,0,2.5001,10.001,3.3335
0.16709,0,2.5001,10.001,5.0003
0.16709,0,2.5001,10.001,6.667
0.16709,0,5.0003,0.58015,0.58015
0.16709,0,5.0003,0.58015,1.6668
0.16709,0,5.0003,0.58015,3.3335
0.16709,0,5.0003,0.58015,5.0003
0.16709,0,5.0003,0.58015,6.667
0.16709,0,5.0003,2.5001,0.58015
0.16709,0,5.0003,2.5001,1.6668
0.16709,0,5.0003,2.5001,3.3335
0.16709,0,5.0003,2.5001,5.0003
0.16709,0,5.0003,2.5001,6.667
0.16709,0,5.0003,5.0003,0.58015
0.16709,0,5.0003,5.0003,1.6668
0.16709,0,5.0003,5.0003,3.3335
0.16709,0,5.0003,5.0003,5.0003
0.16709,0,5.0003,5.0003,6.667
0.16709,0,5.0003,7.5004,0.58015
0.16709,0,5.0003,7.5004,1.6668
0.16709,0,5.0003,7.5004,3.3335
0.16709,0,5.0003,7.5004,5.0003
0.16709,0,5.0003,7.5004,6.667
0.16709,0,5.0003,10.001,0.58015
0.16709,0,5.0003,10.001,1.6668
0.16709,0,5.0003,10.001,3.3335
0.16709,0,5.0003,10.001,5.0003
0.16709,0,5.0003,10.001,6.667
0.16709,0,7.5004,0.58015,0.58015
0.16709,0,7.5004,0.58015,1.6668
0.16709,0,7.5004,0.58015,3.3335
0.16709,0,7.5004,0.58015,5.0003
0.16709,0,7.5004,0.58015,6.667
0.16709,0,7.5004,2.5001,0.58015
0.16709,0,7.5004,2.5001,1.6668
0.16709,0,7.5004,2.5001,3.3335
0.16709,0,7.5004,2.5001,5.0003
0.16709,0,7.5004,2.5001,6.667
0.16709,0,7.5004,5.0003,0.58015
0.16709,0,7.5004,5.0003,1.6668
0.16709,0,7.5004,5.0003,3.3335
0.16709,0,7.5004,5.0003,5.0003
0.16709,0,7.5004,5.0003,6.667
0.16709,0,7.5004,7.5004,0.58015
0.16709,0,7.5004,7.5004,1.6668
0.16709,0,7.5004,7.5004,3.3335
0.16709,0,7.5004,7.5004,5.0003
0.16709,0,7.5004,7.5004,6.667
0.16709,0,7.5004,10.001,0.58015
0.16709,0,7.5004,10.001,1.6668
0.16709,0,7.5004,10.001,3.3335
0.16709,0,7.5004,10.001,5.0003
0.16709,0,7.5004,10.001,6.667
0.16709,0,10.001,0.58015,0.58015
0.16709,0,10.001,0.58015,1.6668
0.16709,0,10.001,0.58015,3.3335
0.16709,0,10.001,0.58015,5.0003
0.16709,0,10.001,0.58015,6.667
0.16709,0,10.001,2.5001,0.58015
0.16709,0,10.001,2.5001,1.6668
0.16709,0,10.001,2.5001,3.3335
0.16709,0,10.001,2.5001,5.0003
0.16709,0,10.001,2.5001,6.667
0.16709,0,10.001,5.0003,0.58015
0.16709,0,10.001,5.0003,1.6668
0.16709,0,10.001,5.0003,3.3335
0.16709,0,10.001,5.0003,5.0003
0.16709,0,10.001,5.0003,6.667
0.16709,0,10.001,7.5004,0.58015
0.16709,0,10.001,7.5004,1.6668
0.16709,0,10.001,7.5004,3.3335
0.16709,0,10.001,7.5004,5.0003
0.16709,0,10.001,7.5004,6.667
0.16709,0,10.001,10.001,0.58015
0.16709,0,10.001,10.001,1.6668
0.16709,0,10.001,10.001,3.3335
0.16709,0,10.001,10.001,5.0003
0.16709,0,10.001,10.001,6.667
0,20,0.58015,0.58015,0.58015
0,20,0.58015,0.58015,1.6668
0,20,0.58015,0.58015,3.3335
0,20,0.58015,0.58015,5.0003
0,20,0.58015,0.58015,6.667
0,20,0.58015,2.5001,0.58015
0,20,0.58015,2.5001,1.6668
0,20,0.58015,2.5001,3.3335
0,20,0.58015,2.5001,5.0003
0,20,0.58015,2.5001,6.667
0,20,0.58015,5.0003,0.58015
0,20,0.58015,5.0003,1.6668
0,20,0.58015,5.0003,3.3335
0,20,0.58015,5.0003,5.0003
0,20,0.58015,5.0003,6.667
0,20,0.58015,7.5004,0.58015
0,20,0.58015,7.5004,1.6668
0,20,0.58015,7.5004,3.3335
0,20,0.58015,7.5004,5.0003
0,20,0.58015,7.5004,6.667
0,20,0.58015,10.001,0.58015
0,20,0.58015,10.001,1.6668
0,20,0.58015,10.001,3.3335
0,20,0.58015,10.001,5.0003
0,20,0.58015,10.001,6.667
0,20,2.5001,0.58015,0.58015
0,20,2.5001,0.58015,1.6668
0,20,2.5001,0.58015,3.3335
0,20,2.5001,0.58015,5.0003
0,20,2.5001,0.58015,6.667
0,20,2.5001,2.5001,0.58015
0,20,2.5001,2.5001,1.6668
0,20,2.5001,2.5001,3.3335
0,20,2.5001,2.5001,5.0003
0,20,2.5001,2.5001,6.667
0,20,2.5001,5.0003,0.58015
0,20,2.5001,5.0003,1.6668
0,20,2.5001,5.0003,3.3335
0,20,2.5001,5.0003,5.0003
0,20,2.5001,5.0003,6.667
0,20,2.5001,7.5004,0.58015
0,20,2.5001,7.5004,1.6668
0,20,2.5001,7.5004,3.3335
0,20,2.5001,7.5004,5.0003
0,20,2.5001,7.5004,6.667
0,20,2.5001,10.001,0.58015
0,20,2.5001,10.001,1.6668
0,20,2.5001,10.001,3.3335
0,20,2.5001,10.001,5.0003
0,20,2.5001,10.001,6.667
0,20,5.0003,0.58015,0.58015
0,20,5.0003,0.58015,1.6668
0,20,5.0003,0.58015,3.3335
0,20,5.0003,0.58015,5.0003
0,20,5.0003,0.58015,6.667
0,20,5.0003,2.5001,0.58015
0,20,5.0003,2.5001,1.6668
0,20,5.0003,2.5001,3.3335
0,20,5.0003,2.5001,5.0003
0,20,5.0003,2.5001,6.667
0,20,5.0003,5.0003,0.58015
0,20,5.0003,5.0003,1.6668
0,20,5.0003,5.0003,3.3335
0,20,5.0003,5.0003,5.0003
0,20,5.0003,5.0003,6.667
0,20,5.0003,7.5004,0.58015
0,20,5.0003,7.5004,1.6668
0,20,5.0003,7.5004,3.3335
0,20,5.0003,7.5004,5.0003
0,20,5.0003,7.5004,6.667
0,20,5.0003,10.001,0.58015
0,20,5.0003,10.001,1.6668
0,20,5.0003,10.001,3.3335
0,20,5.0003,10.001,5.0003
0,20,5.0003,10.001,6.667
0,20,7.5004,0.58015,0.58015
0,20,7.5004,0.58015,1.6668
0,20,7.5004,0.58015,3.3335
0,20,7.5004,0.58015,5.0003
0,20,7.5004,0.58015,6.667
0,20,7.5004,2.5001,0.58015
0,20,7.5004,2.5001,1.6668
0,20,7.5004,2.5001,3.3335
0,20,7.5004,2.5001,5.0003
0,20,7.5004,2.5001,6.667
0,20,7.5004,5.0003,0.58015
0,20,7.5004,5.0003,1.6668
0,20,7.5004,5.0003,3.3335
0,20,7.5004,5.0003,5.0003
0,20,7.5004,5.0003,6.667
0,20,7.5004,7.5004,0.58015
0,20,7.5004,7.5004,1.6668
0,20,7.5004,7.5004,3.3335
0,20,7.5004,7.5004,5.0003
0,20,7.5004,7.5004,6.667
0,20,7.5004,10.001,0.58015
0,20,7.5004,10.001,1.6668
0,20,7.5004,10.001,3.3335
0,20,7.5004,10.001,5.0003
0,20,7.5004,10.001,6.667
0,20,10.001,0.58015,0.58015
0,20,10.001,0.58015,1.6668
0,20,10.001,0.58015,3.3335
0,20,10.001,0.58015,5.0003
0,20,10.001,0.58015,6.667
0,20,10.001,2.5001,0.58015
0,20,10.001,2.5001,1.6668
0,20,10.001,2.5001,3.3335
0,20,10.001,2.5001,5.0003
0,20,10.001,2.5001,6.667
0,20,10.001,5.0003,0.58015
0,20,10.001,5.0003,1.6668
0,20,10.001,5.0003,3.3335
0,20,10.001,5.0003,5.0003
0,20,10.001,5.0003,6.667
0,20,10.001,7.5004,0.58015
0,20,10.001,7.5004,1.6668
0,20,10.001,7.5004,3.3335
0,20,10.001,7.5004,5.0003
0,20,10.001,7.5004,6.667
0,20,10.001,10.001,0.58015
0,20,10.001,10.001,1.6668
0,20,10.001,10.001,3.3335
0,20,10.001,10.001,5.0003
0,20,10.001,10.001,6.667
0.16709,20,0.58015,0.58015,0.58015
0.16709,20,0.58015,0.58015,1.6668
0.16709,20,0.58015,0.58015,3.3335
0.16709,20,0.58015,0.58015,5.0003
0.16709,20,0.58015,0.58015,6.667
0.16709,20,0.58015,2.5001,0.58015
0.16709,20,0.58015,2.5001,1.6668
0.16709,20,0.58015,2.5001,3.3335
0.16709,20,0.58015,2.5001,5.0003
0.16709,20,0.58015,2.5001,6.667
0.16709,20,0.58015,5.0003,0.58015
0.16709,20,0.58015,5.0003,1.6668
0.16709,20,0.58015,5.0003,3.3335
0.16709,20,0.58015,5.0003,5.0003
0.16709,20,0.58015,5.0003,6.667
0.16709,20,0.58015,7.5004,0.58015
0.16709,20,0.58015,7.5004,1.6668
0.16709,20,0.58015,7.5004,3.3335
0.16709,20,0.58015,7.5004,5.0003
0.16709,20,0.58015,7.5004,6.667
0.16709,20,0.58015,10.001,0.58015
0.16709,20,0.58015,10.001,1.6668
0.16709,20,0.58015,10.001,3.3335
0.16709,20,0.58015,10.001,5.0003
0.16709,20,0.58015,10.001,6.667
0.16709,20,2.5001,0.58015,0.58015
0.16709,20,2.5001,0.58015,1.6668
0.16709,20,2.5001,0.58015,3.3335
0.16709,20,2.5001,0.58015,5.0003
0.16709,20,2.5001,0.58015,6.667
0.16709,20,2.5001,2.5001,0.58015
0.16709,20,2.5001,2.5001,1.6668
0.16709,20,2.5001,2.5001,3.3335
0.16709,20,2.5001,2.5001,5.0003
0.16709,20,2.5001,2.5001,6.667
0.16709,20,2.5001,5.0003,0.58015
0.16709,20,2.5001,5.0003,1.6668
0.16709,20,2.5001,5.0003,3.3335
0.16709,20,2.5001,5.0003,5.0003
0.16709,20,2.5001,5.0003,6.667
0.16709,20,2.5001,7.5004,0.58015
0.16709,20,2.5001,7.5004,1.6668
0.16709,20,2.5001,7.5004,3.3335
0.16709,20,2.5001,7.5004,5.0003
0.16709,20,2.5001,7.5004,6.667
0.16709,20,2.5001,10.001,0.58015
0.16709,20,2.5001,10.001,1.6668
0.16709,20,2.5001,10.001,3.3335
0.16709,20,2.5001,10.001,5.0003
0.16709,20,2.5001,10.001,6.667
0.16709,20,5.0003,0.58015,0.58015
0.16709,20,5.0003,0.58015,1.6668
0.16709,20,5.0003,0.58015,3.3335
0.16709,20,5.0003,0.58015,5.0003
0.16709,20,5.0003,0.58015,6.667
0.16709,20,5.0003,2.5001,0.58015
0.16709,20,5.0003,2.5001,1.6668
0.16709,20,5.0003,2.5001,3.3335
0.16709,20,5.0003,2.5001,5.0003
0.16709,20,5.0003,2.5001,6.667
0.16709,20,5.0003,5.0003,0.58015
0.16709,20,5.0003,5.0003,1.6668
0.16709,20,5.0003,5.0003,3.3335
0.16709,20,5.0003,5.0003,5.0003
0.16709,20,5.0003,5.0003,6.667
0.16709,20,5.0003,7.5004,0.58015
0.16709,20,5.0003,7.5004,1.6668
0.16709,20,5.0003,7.5004,3.3335
0.16709,20,5.0003,7.5004,5.0003
0.16709,20,5.0003,7.5004,6.667
0.16709,20,5.0003,10.001,0.58015
0.16709,20,5.0003,10.001,1.6668
0.16709,20,5.0003,10.001,3.3335
0.16709,20,5.0003,10.001,5.0003
0.16709,20,5.0003,10.001,6.667
0.16709,20,7.5004,0.58015,0.58015
0.16709,20,7.5004,0.58015,1.6668
0.16709,20,7.5004,0.58015,3.3335
0.16709,20,7.5004,0.58015,5.0003
0.16709,20,7.5004,0.58015,6.667
0.16709,20,7.5004,2.5001,0.58015
0.16709,20,7.5004,2.5001,1.6668
0.16709,20,7.5004,2.5001,3.3335
0.16709,20,7.5004,2.5001,5.0003
0.16709,20,7.5004,2.5001,6.667
0.16709,20,7.5004,5.0003,0.58015
0.16709,20,7.5004,5.0003,1.6668
0.16709,20,7.5004,5.0003,3.3335
0.16709,20,7.5004,5.0003,5.0003
0.16709,20,7.5004,5.0003,6.667
0.16709,20,7.5004,7.5004,0.58015
0.16709,20,7.5004,7.5004,1.6668
0.16709,20,7.5004,7.5004,3.3335
0.16709,20,7.5004,7.5004,5.0003
0.16709,20,7.5004,7.5004,6.667
0.16709,20,7.5004,10.001,0.58015
0.16709,20,7.5004,10.001,1.6668
0.16709,20,7.5004,10.001,3.3335
0.16709,20,7.5004,10.001,5.0003
0.16709,20,7.5004,10.001,6.667
0.16709,20,10.001,0.58015,0.58015
0.16709,20,10.001,0.58015,1.6668
0.16709,20,10.001,0.58015,3.3335
0.16709,20,10.001,0.58015,5.0003
0.16709,20,10.001,0.58015,6.667
0.16709,20,10.001,2.5001,0.58015
0.16709,20,10.001,2.5001,1.6668
0.16709,20,10.001,2.5001,3.3335
0.16709,20,10.001,2.5001,5.0003
0.16709,20,10.001,2.5001,6.667
0.16709,20,10.001,5.0003,0.58015
0.16709,20,10.001,5.0003,1.6668
0.16709,20,10.001,5.0003,3.3335
0.16709,20,10.001,5.0003,5.0003
0.16709,20,10.001,5.0003,6.667
0.16709,20,10.001,7.5004,0.58015
0.16709,20,10.001,7.5004,1.6668
0.16709,20,10.001,7.5004,3.3335
0.16709,20,10.001,7.5004,5.0003
0.16709,20,10.001,7.5004,6.667
0.16709,20,10.001,10.001,0.58015
0.16709,20,10.001,10.001,1.6668
0.16709,20,10.001,10.001,3.3335
0.16709,20,10.001,10.001,5.0003
0.16709,20,10.001,10.001,6.667
